"annotation_id","annotator","created_at","id","img","kp-1","lead_time","pitch","updated_at"
8828,"5","2025-01-20T10:05:04.978408Z",20568,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3330_ad7v4u9ej1heq_105x68_frame_3.png","[{""x"":20,""y"":15.181023720349563,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":30.674157303370787,""y"":20.17478152309613,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":47.07865168539326,""y"":27.166042446941326,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":68.53932584269663,""y"":36.75405742821473,""width"":0.22471910112359553,""keypointlabels"":[""28""],""original_width"":1280,""original_height"":720},{""x"":46.96629213483146,""y"":21.17353308364544,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":44.71910112359551,""y"":15.980024968789014,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":66.51685393258427,""y"":23.370786516853933,""width"":0.22471910112359553,""keypointlabels"":[""31""],""original_width"":1280,""original_height"":720},{""x"":40.67415730337079,""y"":11.585518102372035,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":50.674157303370784,""y"":14.581772784019975,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":56.74157303370787,""y"":16.179775280898877,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720},{""x"":65.84269662921348,""y"":19.176029962546817,""width"":0.22471910112359553,""keypointlabels"":[""36""],""original_width"":1280,""original_height"":720},{""x"":73.14606741573034,""y"":21.17353308364544,""width"":0.22471910112359553,""keypointlabels"":[""37""],""original_width"":1280,""original_height"":720},{""x"":92.02247191011236,""y"":26.566791510611736,""width"":0.22471910112359553,""keypointlabels"":[""38""],""original_width"":1280,""original_height"":720},{""x"":32.247191011235955,""y"":24.76903870162297,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720}]",91.399,"[{""x"":0,""y"":7.7902621722846455,""width"":99.77528089887636,""height"":91.48564294631709,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:05:04.978442Z"
8829,"5","2025-01-20T10:06:48.590648Z",20569,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3330_ad7v4u9ej1heq_105x68_frame_4.png","[{""x"":20.1123595505618,""y"":15.580524344569287,""width"":0.22471910112359553,""keypointlabels"":[""25""],""original_width"":1280,""original_height"":720},{""x"":30.674157303370787,""y"":20.17478152309613,""width"":0.22471910112359553,""keypointlabels"":[""26""],""original_width"":1280,""original_height"":720},{""x"":47.19101123595505,""y"":27.36579275905119,""width"":0.22471910112359553,""keypointlabels"":[""27""],""original_width"":1280,""original_height"":720},{""x"":68.42696629213482,""y"":36.75405742821473,""width"":0.22471910112359553,""keypointlabels"":[""28""],""original_width"":1280,""original_height"":720},{""x"":46.96629213483146,""y"":20.973782771535582,""width"":0.22471910112359553,""keypointlabels"":[""29""],""original_width"":1280,""original_height"":720},{""x"":44.831460674157306,""y"":15.980024968789014,""width"":0.22471910112359553,""keypointlabels"":[""30""],""original_width"":1280,""original_height"":720},{""x"":66.51685393258427,""y"":23.370786516853933,""width"":0.22471910112359553,""keypointlabels"":[""31""],""original_width"":1280,""original_height"":720},{""x"":40.561797752808985,""y"":11.785268414481898,""width"":0.22471910112359553,""keypointlabels"":[""33""],""original_width"":1280,""original_height"":720},{""x"":50.674157303370784,""y"":14.781523096129837,""width"":0.22471910112359553,""keypointlabels"":[""34""],""original_width"":1280,""original_height"":720},{""x"":56.74157303370787,""y"":16.37952559300874,""width"":0.22471910112359553,""keypointlabels"":[""35""],""original_width"":1280,""original_height"":720},{""x"":65.84269662921348,""y"":19.176029962546817,""width"":0.22471910112359553,""keypointlabels"":[""36""],""original_width"":1280,""original_height"":720},{""x"":73.14606741573034,""y"":21.373283395755305,""width"":0.22471910112359553,""keypointlabels"":[""37""],""original_width"":1280,""original_height"":720},{""x"":92.02247191011236,""y"":26.766541822721596,""width"":0.22471910112359553,""keypointlabels"":[""38""],""original_width"":1280,""original_height"":720},{""x"":32.247191011235955,""y"":24.968789013732835,""width"":0.22471910112359553,""keypointlabels"":[""24""],""original_width"":1280,""original_height"":720}]",96.591,"[{""x"":0.11235955056179776,""y"":8.18976279650437,""width"":99.66292134831461,""height"":91.48564294631711,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:06:48.590683Z"
8830,"5","2025-01-20T10:08:29.513589Z",20570,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_10.png","[{""x"":47.86516853932584,""y"":21.77278401997503,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":47.86516853932584,""y"":33.75780274656679,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":47.86516853932584,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":47.86516853932584,""y"":55.53058676654182,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":21.79775280898876,""y"":42.54681647940075,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":73.70786516853934,""y"":43.146067415730336,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",95.965,"[{""x"":0,""y"":20.77403245942572,""width"":99.6629213483146,""height"":78.7016229712859,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:08:29.513624Z"
8831,"5","2025-01-20T10:09:58.685315Z",20571,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_11.png","[{""x"":46.741573033707866,""y"":21.77278401997503,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":46.853932584269664,""y"":33.95755305867665,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":46.853932584269664,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":46.853932584269664,""y"":55.53058676654182,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":20.674157303370784,""y"":42.74656679151061,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":72.69662921348313,""y"":42.7465667915106,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",85.995,"[{""x"":0.33707865168539325,""y"":20.77403245942572,""width"":99.32584269662921,""height"":78.50187265917603,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:09:58.685383Z"
8832,"5","2025-01-20T10:11:35.986289Z",20572,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_12.png","[{""x"":45.73033707865169,""y"":21.573033707865168,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":45.73033707865169,""y"":33.95755305867665,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":45.73033707865169,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":45.95505617977528,""y"":55.53058676654182,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":19.662921348314608,""y"":42.74656679151061,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":71.68539325842698,""y"":42.94631710362047,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",91.694,"[{""x"":0.33707865168539325,""y"":20.77403245942572,""width"":99.66292134831461,""height"":79.22596754057429,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:11:35.986322Z"
8833,"5","2025-01-20T10:12:58.638697Z",20573,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_13.png","[{""x"":44.60674157303371,""y"":21.77278401997503,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":44.71910112359551,""y"":34.157303370786515,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":44.71910112359551,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":44.831460674157306,""y"":55.73033707865168,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":18.426966292134836,""y"":43.146067415730336,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":70.56179775280899,""y"":42.74656679151061,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",80.187,"[{""x"":0.22471910112359553,""y"":20.574282147315856,""width"":99.438202247191,""height"":79.10112359550563,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:12:58.638732Z"
8834,"5","2025-01-20T10:14:58.209788Z",20574,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_14.png","[{""x"":43.59550561797752,""y"":21.77278401997503,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":43.59550561797752,""y"":33.95755305867665,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":43.70786516853933,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":43.70786516853933,""y"":55.73033707865168,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":17.191011235955056,""y"":43.3458177278402,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":69.43820224719101,""y"":42.54681647940075,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",102.65,"[{""x"":0.11235955056179776,""y"":19.975031210986263,""width"":99.55056179775274,""height"":79.50062421972532,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:14:58.209824Z"
8835,"5","2025-01-20T10:16:14.668164Z",20575,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_15.png","[{""x"":42.47191011235955,""y"":21.77278401997503,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":42.58426966292135,""y"":33.95755305867665,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":42.58426966292135,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":42.69662921348314,""y"":55.73033707865168,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":16.06741573033708,""y"":43.3458177278402,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":68.42696629213482,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",71.875,"[{""x"":0.22471910112359553,""y"":20.77403245942572,""width"":99.32584269662918,""height"":78.70162297128593,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:16:14.668199Z"
8836,"5","2025-01-20T10:17:30.666710Z",20576,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_16.png","[{""x"":41.34831460674157,""y"":21.77278401997503,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":41.46067415730337,""y"":34.157303370786515,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":41.68539325842697,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":41.68539325842697,""y"":55.73033707865168,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":15.056179775280897,""y"":43.3458177278402,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":67.30337078651687,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",73.735,"[{""x"":0.3370786516853931,""y"":20.574282147315856,""width"":99.32584269662918,""height"":79.3008739076155,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:17:30.666742Z"
8837,"5","2025-01-20T10:18:44.140081Z",20577,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_17.png","[{""x"":40.337078651685395,""y"":21.573033707865168,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":40.561797752808985,""y"":34.157303370786515,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":40.67415730337079,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":40.78651685393259,""y"":55.93008739076155,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":13.820224719101123,""y"":43.3458177278402,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":66.29213483146067,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",68.85,"[{""x"":0.11235955056179776,""y"":20.374531835205985,""width"":99.55056179775276,""height"":78.90137328339576,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:18:44.140117Z"
8838,"5","2025-01-20T10:20:04.480233Z",20578,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_18.png","[{""x"":39.438202247191015,""y"":21.77278401997503,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":39.550561797752806,""y"":34.157303370786515,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":39.662921348314605,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":39.7752808988764,""y"":55.73033707865168,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":12.808988764044946,""y"":43.745318352059925,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":65.28089887640449,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",77.662,"[{""x"":0.22471910112359553,""y"":20.374531835205985,""width"":99.55056179775276,""height"":78.70162297128587,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:20:04.480268Z"
8839,"5","2025-01-20T10:21:11.795721Z",20579,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_19.png","[{""x"":38.31460674157303,""y"":21.77278401997503,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":38.539325842696634,""y"":34.157303370786515,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":38.65168539325843,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":38.764044943820224,""y"":55.93008739076155,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":11.573033707865168,""y"":44.14481897627965,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":64.38202247191012,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",63.716,"[{""x"":0.33707865168539325,""y"":20.17478152309613,""width"":99.21348314606743,""height"":79.30087390761548,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:21:11.795754Z"
8840,"5","2025-01-20T10:29:39.378975Z",20580,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_20.png","[{""x"":37.30337078651685,""y"":22.172284644194757,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":37.52808988764045,""y"":34.35705368289638,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":37.640449438202246,""y"":42.34706616729088,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":37.752808988764045,""y"":55.93008739076155,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":10.561797752808989,""y"":43.94506866416979,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":63.258426966292134,""y"":41.747815230961294,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",503.86,"[{""x"":0.22471910112359553,""y"":19.975031210986266,""width"":99.21348314606736,""height"":79.30087390761538,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:29:39.379009Z"
8841,"5","2025-01-20T10:31:53.373567Z",20581,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_21.png","[{""x"":36.40449438202247,""y"":21.972534332084894,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":36.51685393258427,""y"":34.35705368289638,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":36.741573033707866,""y"":42.74656679151061,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":36.96629213483146,""y"":56.12983770287141,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":9.43820224719101,""y"":44.344569288389515,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":62.47191011235955,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",129.971,"[{""x"":0.22471910112359553,""y"":19.575530586766547,""width"":99.32584269662917,""height"":79.30087390761548,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:31:53.373599Z"
8842,"5","2025-01-20T10:33:06.586392Z",20582,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_22.png","[{""x"":35.50561797752809,""y"":22.172284644194757,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":35.61797752808989,""y"":34.55680399500624,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":35.73033707865169,""y"":42.74656679151061,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":35.95505617977528,""y"":55.93008739076155,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":8.314606741573035,""y"":44.74406991260925,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":61.46067415730337,""y"":42.14731585518102,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",158.238,"[{""x"":0.22471910112359553,""y"":19.975031210986263,""width"":99.43820224719099,""height"":79.90012484394506,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:34:34.516316Z"
8843,"5","2025-01-20T10:36:00.741826Z",20583,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_23.png","[{""x"":34.38202247191011,""y"":22.172284644194757,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":34.60674157303371,""y"":34.55680399500624,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":34.831460674157306,""y"":43.146067415730336,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":34.943820224719104,""y"":56.32958801498127,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":7.415730337078652,""y"":44.54431960049938,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":60.449438202247194,""y"":42.54681647940075,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",77.204,"[{""x"":0.33707865168539297,""y"":19.37578027465668,""width"":99.32584269662917,""height"":80.29962546816482,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:36:00.741875Z"
8844,"5","2025-01-20T10:37:23.125735Z",20584,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3336_av6itx73mw1z6_105x68_frame_24.png","[{""x"":33.48314606741573,""y"":22.172284644194757,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":33.70786516853933,""y"":34.55680399500624,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":33.82022471910112,""y"":43.146067415730336,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":34.044943820224724,""y"":56.32958801498127,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":6.179775280898876,""y"":44.9438202247191,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":59.662921348314605,""y"":42.54681647940075,""width"":0.22471910112359553,""keypointlabels"":[""23""],""original_width"":1280,""original_height"":720}]",79.24,"[{""x"":0.33707865168539325,""y"":19.37578027465668,""width"":99.21348314606739,""height"":79.5006242197253,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:37:23.125772Z"
8846,"5","2025-01-20T10:42:38.866080Z",20585,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3337_ai94hb7v513vc_105x68_frame_0.png","[{""x"":2.9213483146067416,""y"":33.35830212234707,""width"":0.22471910112359553,""keypointlabels"":[""1""],""original_width"":1280,""original_height"":720},{""x"":18.98876404494382,""y"":41.34831460674157,""width"":0.22471910112359553,""keypointlabels"":[""12""],""original_width"":1280,""original_height"":720},{""x"":6.741573033707865,""y"":48.73907615480649,""width"":0.22471910112359553,""keypointlabels"":[""13""],""original_width"":1280,""original_height"":720},{""x"":91.12359550561798,""y"":38.75156054931336,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":90.2247191011236,""y"":53.93258426966292,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":89.66292134831461,""y"":62.72159800249688,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":88.98876404494382,""y"":75.10611735330836,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":63.82022471910113,""y"":60.72409488139825,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":6.404494382022471,""y"":54.931335830212234,""width"":0.22471910112359553,""keypointlabels"":[""16""],""original_width"":1280,""original_height"":720}]",122.404,"[{""x"":0.22471910112359553,""y"":32.75905118601748,""width"":99.438202247191,""height"":66.51685393258427,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:42:38.866114Z"
8847,"5","2025-01-20T10:43:46.807281Z",20586,"https://fieldvision.forzify.com/labelstudio/data/local-files/?d=label-studio/data/y/3337_ai94hb7v513vc_105x68_frame_1.png","[{""x"":2.8089887640449436,""y"":33.55805243445693,""width"":0.22471910112359553,""keypointlabels"":[""1""],""original_width"":1280,""original_height"":720},{""x"":18.764044943820224,""y"":41.34831460674157,""width"":0.22471910112359553,""keypointlabels"":[""12""],""original_width"":1280,""original_height"":720},{""x"":6.741573033707865,""y"":48.73907615480649,""width"":0.22471910112359553,""keypointlabels"":[""13""],""original_width"":1280,""original_height"":720},{""x"":90.67415730337078,""y"":38.75156054931336,""width"":0.22471910112359553,""keypointlabels"":[""18""],""original_width"":1280,""original_height"":720},{""x"":89.66292134831461,""y"":53.93258426966292,""width"":0.22471910112359553,""keypointlabels"":[""19""],""original_width"":1280,""original_height"":720},{""x"":89.10112359550561,""y"":62.52184769038701,""width"":0.22471910112359553,""keypointlabels"":[""20""],""original_width"":1280,""original_height"":720},{""x"":88.42696629213484,""y"":75.10611735330836,""width"":0.22471910112359553,""keypointlabels"":[""21""],""original_width"":1280,""original_height"":720},{""x"":63.48314606741573,""y"":60.12484394506866,""width"":0.22471910112359553,""keypointlabels"":[""17""],""original_width"":1280,""original_height"":720},{""x"":6.179775280898876,""y"":54.931335830212234,""width"":0.22471910112359553,""keypointlabels"":[""16""],""original_width"":1280,""original_height"":720}]",94.163,"[{""x"":0,""y"":32.958801498127336,""width"":99.6629213483146,""height"":66.51685393258427,""rotation"":0,""rectanglelabels"":[""football pitch""],""original_width"":1280,""original_height"":720}]","2025-01-20T10:43:46.807313Z"
